from,to,value
61764,61486,1
61764,59206,9
61764,61938,2
61764,61544,5
61764,82772,1
61764,132083,1
61764,99507,1
61764,165267,7
61764,148887,1
61764,58989,1
61764,59051,2
61764,61660,19
61764,59135,1
61764,59188,10
61764,59276,1
61764,59288,14
61764,59508,1
61764,59518,2
61764,59532,3
61764,59551,1
61764,61995,1
61764,59790,1
61764,59819,3
61764,59874,1
61764,59901,2
61764,59945,3
61764,60075,1
61764,60231,15
61764,60263,1
61764,60542,5
61764,126088,1
61764,60654,2
61764,60714,1
61764,60868,6
61764,60971,1
61764,61026,1
61764,61034,5
61764,61053,1
61764,62601,1
61764,61164,1
61764,61223,1
61764,61231,2
61764,61248,17
61764,61264,1
61764,61453,4
61764,61454,5
61764,86084,2
61764,61581,1
61764,61605,9
61764,61700,1
61764,61725,5
61764,61832,3
61764,168640,5
61764,62293,1
61764,62468,4
61764,62493,1
61764,62573,1
61764,70846,1
61764,62680,2
61764,62724,2
61764,62779,5
61764,62103,2
61764,60479,4
61764,58588,1
61764,80668,1
61764,54431,1
61764,61996,4
61764,244246,6
61764,162995,1
61764,162998,3
61764,81197,1
61764,56726,1
61764,327112,1
61764,56960,1
127303,127303,3
127303,61970,1
127303,54431,1
119276,119276,2
119276,81197,1
135993,135993,1
135993,123559,1
135993,113761,1
119125,119125,1
143703,143703,29
143703,82575,1
143703,82577,1
143703,59786,5
143703,84929,6
143703,60714,2
143703,61786,1
143703,95369,2
143703,95939,2
61786,61786,28
61786,82577,4
61786,60714,2
61786,53504,1
61786,143703,1
61786,95369,1
61786,95939,1
61786,95940,3
242013,242013,2
184670,184670,2
184670,59532,1
184670,59945,1
184670,60263,1
184670,84929,1
184670,61248,1
184670,95369,1
184670,62779,1
184670,111933,1
61791,61791,23
61791,61486,4
61791,61938,1
61791,61529,6
61791,58989,2
61791,61660,8
61791,59188,11
61791,59532,3
61791,59662,1
61791,59790,2
61791,59819,3
61791,59856,2
61791,59874,11
61791,62284,1
61791,60075,7
61791,62834,6
61791,60971,2
61791,61026,2
61791,61053,8
61791,61090,4
61791,61164,3
61791,61223,5
61791,61248,2
61791,61264,12
61791,61404,5
61791,61453,2
61791,61454,2
61791,59409,1
61791,61721,1
61791,61893,4
61791,62136,1
61791,62180,2
61791,62318,1
61791,62468,3
61791,62518,3
61791,62680,4
61791,62724,1
61791,62779,18
61791,59889,5
61791,55363,7
61797,61797,5
61797,61486,3
61797,59188,2
61797,59324,1
61797,59441,1
61797,59518,1
61797,59551,2
61797,59790,1
61797,59819,2
61797,59874,3
61797,59901,1
61797,60075,1
61797,62834,1
61797,60182,1
61797,60868,2
61797,60971,2
61797,61072,1
61797,61090,1
61797,61223,1
61797,61264,2
61797,61454,2
61797,61719,1
61797,61910,1
61797,62136,1
61797,62468,1
61797,62493,1
61797,62646,1
61797,62779,4
61797,62103,1
61797,62142,1
61797,62082,1
61797,55363,1
53608,53608,1
53610,53610,3
61804,61804,6
61804,83640,1
61804,59188,1
61804,60680,1
61804,62518,2
61804,62779,1
61804,59889,1
61804,62728,1
53614,53614,4
53614,54147,1
53614,54242,1
53614,54416,1
119152,119152,1
61825,61825,2
61825,61660,1
61825,60868,1
61825,61725,1
61825,185590,1
61825,185589,1
151914,151914,1
151914,156504,1
151914,111382,1
151914,63010,1
151914,63014,1
151914,63019,1
151914,52898,1
61832,61832,40
61832,59206,5
61832,61938,1
61832,61544,1
61832,165267,2
61832,148887,1
61832,142249,1
61832,59051,4
61832,61660,7
61832,59135,2
61832,59188,8
61832,59196,1
61832,59288,4
61832,59513,2
61832,59532,4
61832,59551,4
61832,85286,1
61832,59662,1
61832,166233,1
61832,59874,4
61832,322052,1
61832,59945,6
61832,62284,1
61832,60117,1
61832,60156,2
61832,62834,1
61832,70200,1
61832,60231,3
61832,60473,1
61832,60542,8
61832,60654,4
61832,60756,2
61832,60868,2
61832,60971,4
61832,61026,1
61832,61034,3
61832,61190,1
61832,61232,1
61832,61248,13
61832,61453,1
61832,61454,6
61832,61581,1
61832,61605,3
61832,61721,1
61832,61725,4
61832,61764,3
61832,81304,1
61832,163001,1
61832,62468,2
61832,142852,1
61832,62521,1
61832,62573,1
61832,185591,1
61832,62724,2
61832,62779,4
61832,60479,4
61832,244246,2
61832,64671,1
61832,81161,1
61832,56726,1
127370,127370,3
127370,82384,1
127370,82772,1
127370,81033,1
127370,81196,1
81304,81304,4
81304,59206,1
81304,82982,1
81304,82985,1
81304,82990,1
81304,189774,1
81304,61660,1
81304,59188,1
81304,59288,1
81304,59786,1
81304,70200,1
81304,60868,1
81304,61034,1
81304,61248,1
81304,61605,1
81304,61832,1
81304,70275,1
81304,81544,1
81304,95937,1
81304,95940,1
127383,127383,5
127383,83096,1
127383,126896,1
127383,59288,1
127383,126981,1
127383,80668,1
127383,130693,1
163001,163001,1
163001,142249,1
163001,166233,1
163001,60542,1
163001,61248,1
163001,61832,1
163001,142852,1
163001,64671,1
56732,56732,6
56732,84998,1
56732,85866,2
56732,56890,1
56732,56893,1
56732,86573,1
86771,86771,16
86771,59287,1
86771,84929,3
86771,61725,1
86771,95369,1
86771,95378,1
86771,96537,2
89502,89502,1
204192,204192,5
204192,99507,2
61890,61890,8
61890,61486,4
61890,59206,5
61890,82897,1
61890,58989,1
61890,60350,2
61890,59135,1
61890,59188,7
61890,59518,2
61890,59532,6
61890,59551,1
61890,59790,5
61890,59819,4
61890,59874,6
61890,59984,3
61890,60003,4
61890,60075,4
61890,62834,2
61890,60263,3
61890,60284,2
61890,60473,3
61890,60587,1
61890,60654,3
61890,60868,1
61890,60871,4
61890,60971,4
61890,61026,1
61890,61164,1
61890,61190,1
61890,61223,2
61890,61248,1
61890,61264,2
61890,61454,3
61890,86084,5
61890,59409,2
61890,61581,1
61890,61700,1
61890,61725,1
61890,62136,3
61890,60445,1
61890,62214,3
61890,62468,5
61890,62521,2
61890,62680,7
61890,62724,3
61890,62779,7
61890,62103,7
61890,60479,3
61890,59889,2
61890,62796,3
152003,152003,1
61893,61893,135
61893,61486,18
61893,59206,3
61893,61938,5
61893,61529,10
61893,82897,1
61893,61636,1
61893,337411,2
61893,58989,2
61893,60350,3
61893,59051,8
61893,61660,10
61893,59135,3
61893,59186,7
61893,59188,22
61893,62207,2
61893,59441,1
61893,59508,4
61893,59518,6
61893,59527,1
61893,59532,14
61893,59551,1
61893,59582,3
61893,59624,3
61893,59672,1
61893,59790,9
61893,59819,11
61893,59856,2
61893,59874,34
61893,59901,2
61893,59984,1
61893,60003,4
61893,62284,3
61893,60075,5
61893,60156,1
61893,62834,15
61893,60263,9
61893,60318,2
61893,60359,3
61893,60473,1
61893,60542,1
61893,126088,1
61893,60654,5
61893,60658,1
61893,60680,4
61893,60756,1
61893,60824,1
61893,60868,2
61893,60871,2
61893,60971,15
61893,61026,4
61893,61053,6
61893,61072,4
61893,61090,8
61893,62601,1
61893,61164,7
61893,61190,1
61893,61223,15
61893,61232,6
61893,61248,6
61893,61264,18
61893,61374,1
61893,61404,2
61893,61453,2
61893,61454,9
61893,86084,3
61893,59409,12
61893,61700,1
61893,61721,4
61893,61791,4
61893,111146,2
61893,62032,2
61893,62136,3
61893,60445,3
61893,62242,4
61893,62180,4
61893,62214,1
61893,62468,22
61893,62493,8
61893,60935,2
61893,62518,5
61893,62584,3
61893,62596,3
61893,62322,1
61893,62644,1
61893,62680,11
61893,62724,5
61893,62779,32
61893,62103,4
61893,62364,2
61893,60479,7
61893,62142,8
61893,59889,5
61893,61317,12
61893,62082,1
61893,55363,18
61893,60047,2
70088,70088,73
70088,90356,1
70088,98634,1
70088,58125,1
70088,58137,1
70088,82924,1
70088,82926,1
70088,124305,1
70088,108081,1
70088,125097,1
70088,93230,2
70088,110296,2
70088,110408,1
70088,110456,1
70088,61383,1
70088,86034,1
70088,86575,1
70088,62032,1
70088,86702,1
70088,127903,1
70088,54460,6
70088,87267,1
70088,54564,2
70088,169424,2
70088,110415,1
70088,70857,1
70088,110470,1
70088,122536,1
70088,122575,1
70088,57116,1
70088,57121,1
70088,57140,1
70088,57196,1
70088,57203,3
57163,57163,4
61908,61908,16
61908,59051,1
61908,59186,1
61908,59513,1
61908,59532,3
61908,85286,1
61908,59945,1
61908,60542,1
61908,61072,1
61908,61248,2
61908,61910,1
61908,62646,1
61908,62142,1
61908,62417,1
61908,253043,1
61910,61910,29
61910,62225,1
61910,60350,1
61910,61660,4
61910,59186,1
61910,59188,1
61910,59324,1
61910,59441,1
61910,59518,3
61910,59532,4
61910,59551,2
61910,59790,1
61910,59874,2
61910,62834,2
61910,60182,1
61910,60231,1
61910,60263,1
61910,60868,2
61910,60971,1
61910,61072,1
61910,61223,1
61910,61248,1
61910,61264,2
61910,61454,3
61910,59409,1
61910,61719,1
61910,61797,1
61910,61908,1
61910,62032,1
61910,62468,1
61910,62646,2
61910,62680,1
61910,62779,2
61910,60479,1
61910,62142,2
61910,62082,1
168412,168412,1
168412,168451,1
168412,167184,1
111098,111098,2
111098,60714,1
111098,96537,1
94715,94715,1
70147,70147,2
84716,84716,7
84716,82583,1
84716,133754,1
84716,85439,1
70155,70155,1
70155,70164,1
70155,70169,1
70155,56439,1
168463,168463,1
168463,59532,1
168463,60868,1
61970,61970,126
61970,82418,2
61970,58229,1
61970,82924,1
61970,123917,1
61970,149142,1
61970,59288,2
61970,59532,1
61970,84435,1
61970,59901,1
61970,81110,1
61970,61997,2
61970,85265,1
61970,126596,1
61970,61189,1
61970,61231,4
61970,61605,1
61970,127303,1
61970,62646,1
61970,54460,2
61970,70846,1
61970,97848,1
61970,54564,11
61970,112023,1
61970,244153,1
61970,244161,1
61970,110339,2
61970,54431,1
61970,61996,2
61970,81033,27
61970,64671,1
61970,81197,1
61970,57116,9
168468,168468,2
70167,70167,2
70167,70200,1
70167,81035,1
70169,70169,7
70169,70164,1
70169,70155,1
70169,70225,1
70169,56439,1
53788,53788,9
53788,71770,1
86559,86559,3
86559,124305,1
86559,84998,1
86559,110296,1
86559,61248,1
86559,87267,1
86569,86569,11
86569,127027,1
86569,86574,1
86569,80587,1
86569,86572,2
86569,86573,1
111146,111146,12
111146,59051,1
111146,60156,1
111146,61223,1
111146,61264,1
111146,59409,1
111146,61893,2
111146,62468,1
111146,61317,1
111146,60047,3
86571,86571,47
86571,61486,1
86571,123321,1
86571,124991,1
86571,124831,1
86571,125096,1
86571,84998,2
86571,60654,1
86571,61454,1
86571,86575,3
86571,62468,1
86571,103914,2
86571,86572,1
86571,86573,1
86571,97461,1
86571,81197,1
168493,168493,1
168493,59518,1
168493,61223,1
86574,86574,3
86574,82396,1
86574,123363,1
86574,61660,1
86574,59532,1
86574,86034,1
86574,86569,1
86574,86575,1
86574,119742,1
86574,121188,1
86574,86572,2
86574,114152,1
86575,86575,68
86575,82396,1
86575,123363,2
86575,63023,1
86575,125859,2
86575,124991,1
86575,61660,2
86575,59532,1
86575,125097,3
86575,84998,2
86575,60654,1
86575,61232,1
86575,110456,1
86575,126905,1
86575,61454,1
86575,86034,2
86575,127056,2
86575,127062,1
86575,70088,1
86575,86571,3
86575,86574,1
86575,119742,2
86575,62468,1
86575,54460,1
86575,103914,4
86575,121188,2
86575,154379,1
86575,86572,10
86575,61996,1
86575,81161,1
86575,114152,2
86575,57140,1
62022,62022,3
62022,54564,1
62022,54989,1
70217,70217,1
86603,86603,11
86603,59206,1
86603,61660,1
86603,59532,1
86603,59551,1
86603,83680,1
86603,59874,1
86603,59945,1
86603,60359,1
86603,117760,1
86603,60654,1
86603,60971,1
86603,59409,1
86603,54200,1
86603,62779,1
86603,60479,1
86603,96084,1
62032,62032,34
62032,90356,1
62032,61486,12
62032,59206,1
62032,61938,2
62032,90747,1
62032,58125,1
62032,62225,1
62032,82897,1
62032,82918,1
62032,82924,1
62032,337411,1
62032,83535,1
62032,58989,1
62032,60350,2
62032,61660,1
62032,59186,4
62032,59188,11
62032,62207,1
62032,59441,2
62032,59508,8
62032,59518,4
62032,59532,7
62032,59551,4
62032,125090,1
62032,59582,1
62032,59601,1
62032,59790,9
62032,59819,4
62032,59874,11
62032,59901,2
62032,59984,3
62032,60003,4
62032,62284,1
62032,60075,1
62032,62834,6
62032,60263,11
62032,60318,2
62032,60359,3
62032,60369,1
62032,60473,1
62032,60542,1
62032,60654,5
62032,60680,1
62032,60824,1
62032,60868,3
62032,60871,1
62032,60971,6
62032,61026,3
62032,61034,1
62032,61072,1
62032,62601,3
62032,61164,2
62032,61190,1
62032,61223,10
62032,61248,3
62032,61264,7
62032,61339,1
62032,61374,1
62032,61383,1
62032,61453,1
62032,61454,6
62032,86084,1
62032,59409,7
62032,61581,1
62032,61893,2
62032,70088,1
62032,61910,1
62032,62136,9
62032,62214,3
62032,62264,1
62032,62468,7
62032,62493,4
62032,60935,1
62032,62518,1
62032,62521,2
62032,62543,6
62032,62584,5
62032,62596,2
62032,62322,1
62032,62646,4
62032,54460,2
62032,62680,7
62032,62724,2
62032,62779,16
62032,62103,8
62032,62823,3
62032,62364,4
62032,60479,4
62032,62142,8
62032,59889,2
62032,70857,1
62032,61317,10
62032,62082,2
62032,55363,6
62032,57116,1
62032,57121,2
62032,60047,2
62032,57196,1
70225,70225,3
70225,70169,1
307794,307794,1
307794,86573,1
86613,86613,12
86613,128418,1
86613,81037,1
86613,130602,1
86613,130685,1
168545,168545,1
70247,70247,1
70247,62963,1
299632,299632,19
299632,337059,6
299632,337071,2
299632,60263,2
299632,60318,1
299632,62779,1
299632,259678,2
299632,337088,3
299632,56726,1
86644,86644,4
70261,70261,6
70261,70264,1
70261,70273,1
70261,70278,2
70264,70264,3
70264,70261,1
70273,70273,3
70273,70261,1
70273,70278,1
86658,86658,3
70275,70275,1
70275,82982,1
70275,82985,1
70275,82990,1
70275,81304,1
70275,81544,1
86806,86806,6
86806,61164,2
86806,61223,1
86806,61264,3
86806,59409,1
86806,89561,1
86806,62680,1
86806,62779,1
86806,59889,2
86806,55363,1
86666,86666,3
86674,86674,9
86674,86688,1
86675,86675,3
86682,86682,11
86682,103321,1
86682,95294,1
324251,324251,1
324251,337092,1
324251,124973,1
324251,125131,1
324251,85004,1
324251,61453,1
324251,61454,1
86685,86685,6
86685,182773,3
86685,265569,1
86685,86782,1
86685,86839,1
86685,86933,1
86687,86687,1
86688,86688,13
86688,59288,1
86688,86674,1
86695,86695,4
70316,70316,18
70316,86839,1
266925,266925,2
86702,86702,32
86702,90356,2
86702,82774,1
86702,82924,2
86702,82926,1
86702,80977,1
86702,55494,1
86702,61248,1
86702,127688,1
86702,70088,1
86702,112023,1
86702,112024,2
86702,85842,1
86702,95777,1
86702,128747,2
86702,128799,3
86702,129501,4
86702,80975,1
86702,80982,1
86702,81197,1
70323,70323,2
94900,94900,4
94900,100273,1
62136,62136,83
62136,61486,53
62136,59206,2
62136,61938,2
62136,61529,4
62136,82897,1
62136,337411,1
62136,58989,1
62136,60350,14
62136,59051,3
62136,61660,4
62136,59135,1
62136,59186,1
62136,59188,54
62136,59441,2
62136,59508,6
62136,59518,10
62136,59532,25
62136,59551,4
62136,59672,1
62136,59790,40
62136,59819,26
62136,59874,39
62136,59901,13
62136,59945,3
62136,59984,6
62136,60003,1
62136,62284,6
62136,60075,12
62136,60156,1
62136,62834,4
62136,60263,17
62136,60284,1
62136,60359,1
62136,60473,1
62136,60542,4
62136,60587,4
62136,60654,4
62136,60824,1
62136,60868,5
62136,60871,1
62136,60971,17
62136,61026,1
62136,61053,6
62136,61072,1
62136,61090,3
62136,62601,1
62136,61164,6
62136,61190,1
62136,61223,18
62136,61248,2
62136,61264,26
62136,61339,1
62136,61374,1
62136,61404,1
62136,61453,2
62136,61454,28
62136,86084,1
62136,59409,29
62136,61581,4
62136,61700,1
62136,61721,1
62136,61791,1
62136,61797,1
62136,61890,3
62136,61893,3
62136,62032,9
62136,60445,2
62136,62214,5
62136,62264,1
62136,62468,16
62136,62493,14
62136,62518,1
62136,62521,2
62136,62543,6
62136,62584,4
62136,62322,3
62136,62644,4
62136,62646,3
62136,54460,1
62136,62680,41
62136,62724,10
62136,341281,1
62136,62779,46
62136,62103,32
62136,62823,3
62136,62364,1
62136,60479,12
62136,62142,4
62136,59889,9
62136,244246,1
62136,61317,6
62136,62082,1
62136,55363,15
62136,62796,1
168640,168640,178
168640,61544,1
168640,165267,1
168640,61660,8
168640,59288,3
168640,60231,34
168640,60542,7
168640,60794,1
168640,60868,3
168640,60971,1
168640,61248,3
168640,61453,3
168640,61605,3
168640,61725,11
168640,61764,5
168640,185590,1
168640,194019,1
168640,327112,1
60445,60445,31
60445,61486,5
60445,59206,7
60445,61938,5
60445,82897,3
60445,82924,1
60445,60350,2
60445,61660,4
60445,59135,6
60445,59188,17
60445,59532,12
60445,59551,6
60445,59601,1
60445,59662,1
60445,59790,1
60445,59819,3
60445,59874,11
60445,59901,1
60445,59984,2
60445,60003,3
60445,60075,2
60445,60156,2
60445,62834,1
60445,60263,2
60445,60284,4
60445,60473,2
60445,60654,11
60445,60756,4
60445,60824,1
60445,60868,9
60445,60871,1
60445,60971,12
60445,61026,6
60445,61034,1
60445,61053,2
60445,61090,1
60445,62601,1
60445,61164,1
60445,61190,4
60445,61223,7
60445,61232,4
60445,61248,7
60445,61264,7
60445,60755,1
60445,61454,10
60445,86084,4
60445,59409,2
60445,61581,3
60445,61700,3
60445,61721,4
60445,61725,1
60445,61890,1
60445,61893,3
60445,62136,2
60445,62214,5
60445,62318,1
60445,62468,13
60445,62493,1
60445,62521,5
60445,62322,5
60445,62644,1
60445,62680,2
60445,62724,8
60445,62779,14
60445,62103,1
60445,60479,3
60445,59889,3
60445,55363,2
60445,60047,2
60445,62796,1
62242,62242,8
62242,61486,1
62242,61529,1
62242,90696,1
62242,59051,1
62242,59186,3
62242,59188,1
62242,62207,1
62242,59441,1
62242,59508,1
62242,59518,1
62242,59532,1
62242,59582,1
62242,59624,2
62242,59672,1
62242,59790,1
62242,59819,1
62242,59874,1
62242,60075,1
62242,62834,3
62242,60263,3
62242,60318,1
62242,60658,1
62242,60680,2
62242,60868,1
62242,61072,2
62242,61164,2
62242,61223,1
62242,61264,1
62242,59409,2
62242,61719,1
62242,61893,4
62242,62180,2
62242,62468,1
62242,60935,1
62242,62584,2
62242,62596,1
62242,62680,2
62242,62779,1
62242,62103,1
62242,62838,1
62242,60479,1
62242,62142,3
62242,59889,1
62242,61317,4
62242,55363,4
62242,60047,1
127696,127696,1
127696,55494,1
127696,129501,1
86819,86819,9
86819,86916,2
86819,86995,1
53976,53976,3
53976,61454,1
53981,53981,1
62180,62180,4
62180,61486,1
62180,61529,2
62180,58989,1
62180,59051,1
62180,61660,1
62180,59186,2
62180,59188,2
62180,59582,1
62180,59624,1
62180,59790,1
62180,59856,1
62180,59874,2
62180,60075,2
62180,62834,1
62180,60263,2
62180,60318,1
62180,60658,1
62180,60680,1
62180,60971,1
62180,61053,2
62180,61072,1
62180,61090,1
62180,61223,2
62180,61248,1
62180,61264,2
62180,61404,1
62180,61454,1
62180,61791,2
62180,61893,4
62180,62242,2
62180,60935,1
62180,62518,1
62180,62584,2
62180,62779,2
62180,62142,2
62180,61317,2
62180,55363,2
62180,60047,1
86765,86765,4
86765,59288,1
86765,94458,1
86765,216551,1
86765,113761,1
86765,203988,1
267000,267000,1
86782,86782,3
86782,182773,1
86782,86685,1
86782,86839,2
86782,86933,1
86783,86783,1
86783,58364,1
86783,58435,1
86783,124325,1
86783,84998,1
86783,307368,1
86783,87608,1
86784,86784,1
86787,86787,4
62214,62214,55
62214,61486,20
62214,59206,24
62214,61938,7
62214,82897,8
62214,337411,1
62214,58989,15
62214,60350,12
62214,61660,2
62214,59135,18
62214,59188,34
62214,59425,3
62214,59441,2
62214,59508,3
62214,59518,15
62214,59532,35
62214,59551,12
62214,59790,22
62214,59819,19
62214,59874,29
62214,59901,4
62214,59984,7
62214,60003,17
62214,62284,5
62214,60075,15
62214,60156,2
62214,62834,14
62214,60263,20
62214,60284,6
62214,60359,1
62214,60473,17
62214,60542,1
62214,60654,24
62214,60756,3
62214,60824,4
62214,60868,8
62214,60871,17
62214,93682,1
62214,60971,29
62214,61026,9
62214,61053,2
62214,62601,2
62214,61164,17
62214,61190,10
62214,61223,23
62214,61232,5
62214,61248,14
62214,61264,8
62214,61339,1
62214,61374,1
62214,61404,1
62214,61453,2
62214,61454,29
62214,86084,22
62214,59409,16
62214,61581,6
62214,61680,2
62214,61700,8
62214,61721,3
62214,61725,3
62214,61890,3
62214,61893,1
62214,62032,3
62214,62136,5
62214,60445,5
62214,62264,1
62214,54200,5
62214,62293,1
62214,62468,25
62214,62493,12
62214,62521,15
62214,62543,2
62214,62584,2
62214,62322,2
62214,62646,2
62214,54460,1
62214,62680,24
62214,62724,14
62214,62779,37
62214,62103,23
62214,62823,2
62214,60479,14
62214,62142,3
62214,59889,3
62214,61317,3
62214,55363,6
62214,62796,3
226055,226055,1
119562,119562,1
119562,61996,1
86805,86805,12
86805,72335,2
86805,86572,1
111382,111382,2
111382,156504,1
111382,151914,1
111382,63010,1
111382,63014,1
111382,63019,1
111382,52898,1
89561,89561,4
89561,61486,1
89561,59518,1
89561,59790,2
89561,59819,1
89561,61164,2
89561,61223,1
89561,61264,3
89561,86806,1
89561,62493,1
89561,62680,2
89561,59889,3
86812,86812,4
86817,86817,1
86821,86821,1
86823,86823,3
86825,86825,3
86826,86826,1
86828,86828,2
176949,176949,2
86838,86838,1
86839,86839,15
86839,182773,1
86839,86685,1
86839,70316,1
86839,86782,2
86839,86933,1
86842,86842,16
86842,204843,1
86842,59206,1
86842,91704,1
86842,60350,1
86842,61660,1
86842,249630,1
86842,61383,1
86842,61605,1
86842,71770,4
86842,96536,2
86842,113280,1
86842,244506,1
86842,80668,1
144188,144188,7
